CaseID,event
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case5,ReleasePurchaseOrder
Case5,ChangeApprovalforPurchaseOrder
Case6,SRMCreated
Case6,SRMComplete
Case6,SRMAwaitingApproval
Case6,SRMDocumentCompleted
Case6,SRMInTransfertoExecutionSyst
Case6,SRMOrdered
Case6,SRMChangewasTransmitted
Case6,CreatePurchaseOrderItem
Case6,Vendorcreatesinvoice
Case6,RecordGoodsReceipt
Case6,RecordInvoiceReceipt
Case6,ClearInvoice
Case7,Vendorcreatesdebitmemo
Case7,CreatePurchaseOrderItem
Case7,CancelGoodsReceipt
Case7,CancelInvoiceReceipt
Case7,ClearInvoice
Case8,Vendorcreatesinvoice
Case8,CreatePurchaseOrderItem
Case8,RecordGoodsReceipt
Case8,RecordInvoiceReceipt
Case8,ClearInvoice
