case:concept:name,concept:name
Case1042,ocreated
Case1042,osent
Case1042,wnabellenoffertes
Case1042,ocancelled
Case1042,oselected
Case1042,ocreated
Case1042,osent
Case1042,wnabellenoffertes
Case1042,osentback
Case1042,wnabellenoffertes
Case1042,wvaliderenaanvraag
Case1042,oaccepted
Case1042,aregistered
Case1042,aapproved
Case1042,aactivated
Case1042,wvaliderenaanvraag
Case1042,END
Case10420,START
Case10420,asubmitted
Case10420,apartlysubmitted
Case10420,apreaccepted
Case10420,wafhandelenleads
Case10420,wcompleterenaanvraag
Case10420,aaccepted
Case10420,afinalized
Case10420,oselected
Case10420,ocreated
Case10420,osent
Case10420,wcompleterenaanvraag
Case10420,wnabellenoffertes
Case10420,wnabellenoffertes
Case10420,oselected
Case10420,ocancelled
Case10420,ocreated
Case10420,osent
Case10420,wnabellenoffertes
Case10420,wnabellenoffertes
Case10420,osentback
Case10420,wnabellenoffertes
Case10420,END
Case10421,START
Case10421,asubmitted
Case10421,apartlysubmitted
Case10421,apreaccepted
Case10421,aaccepted
Case10421,afinalized
Case10421,oselected
Case10421,ocreated
Case10421,osent
Case10421,wcompleterenaanvraag
Case10421,wnabellenoffertes
Case10421,osentback
Case10421,wnabellenoffertes
Case10421,wvaliderenaanvraag
Case10421,wnabellenincompletedossiers
Case10421,wnabellenincompletedossiers
Case10421,wvaliderenaanvraag
Case10421,adeclined
Case10421,odeclined
Case10421,wvaliderenaanvraag
Case10421,END
Case10422,START
Case10422,asubmitted
Case10422,apartlysubmitted
Case10422,apreaccepted
Case10422,wafhandelenleads
Case10422,wcompleterenaanvraag
Case10422,wcompleterenaanvraag
Case10422,acancelled
Case10422,END
Case10423,START
Case10423,asubmitted
Case10423,apartlysubmitted
Case10423,adeclined
Case10423,wafhandelenleads
Case10423,END
Case10424,START
Case10424,asubmitted
Case10424,apartlysubmitted
Case10424,apreaccepted
Case10424,wafhandelenleads
Case10424,acancelled
Case10424,wcompleterenaanvraag
Case10424,END
Case10425,START
Case10425,asubmitted
Case10425,apartlysubmitted
Case10425,apreaccepted
Case10425,wafhandelenleads
Case10425,wcompleterenaanvraag
Case10425,aaccepted
Case10425,afinalized
Case10425,oselected
Case10425,ocreated
Case10425,osent
Case10425,wcompleterenaanvraag
Case10425,wnabellenoffertes
Case10425,wnabellenoffertes
Case10425,osentback
Case10425,wnabellenoffertes
Case10425,wvaliderenaanvraag
Case10425,wvaliderenaanvraag
Case10425,wnabellenincompletedossiers
Case10425,wnabellenincompletedossiers
Case10425,wvaliderenaanvraag
Case10425,wnabellenincompletedossiers
Case10425,wnabellenincompletedossiers
Case10425,wvaliderenaanvraag
Case10425,wvaliderenaanvraag
Case10425,wnabellenincompletedossiers
Case10425,wnabellenincompletedossiers
Case10425,wvaliderenaanvraag
Case10425,wvaliderenaanvraag
Case10425,wnabellenincompletedossiers
Case10425,wnabellenincompletedossiers
Case10425,END
Case10426,START
Case10426,asubmitted
Case10426,apartlysubmitted
Case10426,adeclined
Case10426,wafhandelenleads
Case10426,END
Case10427,START
Case10427,asubmitted
Case10427,apartlysubmitted
Case10427,apreaccepted
Case10427,wafhandelenleads
Case10427,wcompleterenaanvraag
Case10427,wcompleterenaanvraag
Case10427,aaccepted
Case10427,afinalized
Case10427,oselected
Case10427,ocreated
Case10427,osent
Case10427,wcompleterenaanvraag
Case10427,wnabellenoffertes
Case10427,osentback
Case10427,wnabellenoffertes
Case10427,wvaliderenaanvraag
Case10427,wvaliderenaanvraag
Case10427,aapproved
Case10427,oaccepted
Case10427,aactivated
Case10427,aregistered
Case10427,wvaliderenaanvraag
Case10427,END
Case10428,START
Case10428,asubmitted
Case10428,apartlysubmitted
Case10428,apreaccepted
Case10428,wafhandelenleads
Case10428,wcompleterenaanvraag
Case10428,wcompleterenaanvraag
Case10428,aaccepted
Case10428,afinalized
Case10428,oselected
Case10428,ocreated
Case10428,osent
Case10428,wcompleterenaanvraag
Case10428,wnabellenoffertes
Case10428,wnabellenoffertes
Case10428,acancelled
Case10428,ocancelled
Case10428,wnabellenoffertes
Case10428,END
Case10429,START
Case10429,asubmitted
Case10429,apartlysubmitted
Case10429,apreaccepted
Case10429,wafhandelenleads
Case10429,wcompleterenaanvraag
Case10429,adeclined
Case10429,wcompleterenaanvraag
Case10429,END
Case1043,START
Case1043,asubmitted
Case1043,apartlysubmitted
Case1043,apreaccepted
Case1043,wafhandelenleads
Case1043,aaccepted
Case1043,oselected
Case1043,afinalized
Case1043,ocreated
Case1043,osent
Case1043,wcompleterenaanvraag
Case1043,osentback
Case1043,wnabellenoffertes
Case1043,wvaliderenaanvraag
Case1043,wnabellenincompletedossiers
Case1043,wnabellenincompletedossiers
Case1043,aapproved
Case1043,aactivated
Case1043,aregistered
Case1043,oaccepted
Case1043,wvaliderenaanvraag
Case1043,END
Case10430,START
Case10430,asubmitted
Case10430,apartlysubmitted
Case10430,adeclined
Case10430,END
Case10431,START
Case10431,asubmitted
Case10431,apartlysubmitted
Case10431,apreaccepted
Case10431,wafhandelenleads
Case10431,wcompleterenaanvraag
Case10431,wcompleterenaanvraag
Case10431,aaccepted
Case10431,oselected
Case10431,afinalized
Case10431,ocreated
Case10431,osent
Case10431,wcompleterenaanvraag
Case10431,wnabellenoffertes
Case10431,wnabellenoffertes
Case10431,osentback
Case10431,wnabellenoffertes
Case10431,wvaliderenaanvraag
Case10431,aregistered
Case10431,aapproved
Case10431,aactivated
Case10431,oaccepted
Case10431,wvaliderenaanvraag
Case10431,END
Case10432,START
Case10432,asubmitted
Case10432,apartlysubmitted
Case10432,apreaccepted
Case10432,wcompleterenaanvraag
Case10432,wcompleterenaanvraag
Case10432,acancelled
Case10432,wcompleterenaanvraag
Case10432,END
Case10433,START
Case10433,asubmitted
Case10433,apartlysubmitted
Case10433,apreaccepted
Case10433,wcompleterenaanvraag
Case10433,aaccepted
Case10433,afinalized
Case10433,oselected
Case10433,ocreated
Case10433,osent
Case10433,wcompleterenaanvraag
Case10433,wnabellenoffertes
Case10433,wnabellenoffertes
Case10433,ocancelled
Case10433,acancelled
Case10433,END
Case10434,START
Case10434,asubmitted
Case10434,apartlysubmitted
Case10434,apreaccepted
Case10434,aaccepted
Case10434,oselected
Case10434,afinalized
Case10434,ocreated
Case10434,osent
Case10434,wcompleterenaanvraag
Case10434,wnabellenoffertes
Case10434,wnabellenoffertes
Case10434,osentback
Case10434,wnabellenoffertes
Case10434,odeclined
Case10434,adeclined
Case10434,wvaliderenaanvraag
Case10434,END
Case10435,START
Case10435,asubmitted
Case10435,apartlysubmitted
Case10435,apreaccepted
Case10435,wcompleterenaanvraag
Case10435,wcompleterenaanvraag
Case10435,aaccepted
Case10435,afinalized
Case10435,oselected
Case10435,ocreated
Case10435,osent
Case10435,wcompleterenaanvraag
Case10435,wnabellenoffertes
Case10435,wnabellenoffertes
Case10435,oselected
Case10435,ocancelled
Case10435,ocreated
Case10435,osent
Case10435,wnabellenoffertes
Case10435,osentback
Case10435,wnabellenoffertes
Case10435,wvaliderenaanvraag
Case10435,wvaliderenaanvraag
Case10435,wnabellenincompletedossiers
Case10435,wnabellenincompletedossiers
Case10435,wvaliderenaanvraag
Case10435,wvaliderenaanvraag
Case10435,adeclined
Case10435,odeclined
Case10435,wvaliderenaanvraag
Case10435,END
Case10436,START
Case10436,asubmitted
Case10436,apartlysubmitted
Case10436,adeclined
Case10436,END
Case10437,START
Case10437,asubmitted
Case10437,apartlysubmitted
Case10437,adeclined
Case10437,END
Case10438,START
Case10438,asubmitted
Case10438,apartlysubmitted
Case10438,apreaccepted
Case10438,wcompleterenaanvraag
Case10438,wcompleterenaanvraag
Case10438,aaccepted
Case10438,afinalized
Case10438,oselected
Case10438,ocreated
Case10438,osent
Case10438,wcompleterenaanvraag
Case10438,wnabellenoffertes
Case10438,wnabellenoffertes
Case10438,acancelled
Case10438,ocancelled
Case10438,END
Case10439,START
Case10439,asubmitted
Case10439,apartlysubmitted
Case10439,apreaccepted
Case10439,wcompleterenaanvraag
Case10439,wcompleterenaanvraag
Case10439,aaccepted
Case10439,oselected
Case10439,afinalized
Case10439,ocreated
Case10439,osent
Case10439,wcompleterenaanvraag
Case10439,ocancelled
Case10439,oselected
Case10439,ocreated
Case10439,osent
Case10439,wnabellenoffertes
Case10439,wnabellenoffertes
Case10439,acancelled
Case10439,ocancelled
Case10439,wnabellenoffertes
Case10439,END
Case1044,START
Case1044,asubmitted
Case1044,apartlysubmitted
Case1044,apreaccepted
Case1044,aaccepted
Case1044,oselected
Case1044,afinalized
Case1044,ocreated
Case1044,osent
Case1044,wcompleterenaanvraag
Case1044,wnabellenoffertes
Case1044,wnabellenoffertes
Case1044,ocancelled
Case1044,acancelled
Case1044,wnabellenoffertes
Case1044,END
Case10440,START
Case10440,asubmitted
Case10440,apartlysubmitted
Case10440,adeclined
Case10440,wafhandelenleads
Case10440,END
Case10441,START
Case10441,asubmitted
Case10441,apartlysubmitted
Case10441,apreaccepted
Case10441,wcompleterenaanvraag
Case10441,wcompleterenaanvraag
Case10441,aaccepted
Case10441,afinalized
Case10441,oselected
Case10441,ocreated
Case10441,osent
Case10441,wcompleterenaanvraag
Case10441,wnabellenoffertes
Case10441,wnabellenoffertes
Case10441,acancelled
Case10441,ocancelled
Case10441,wnabellenoffertes
Case10441,END
Case10442,START
Case10442,asubmitted
Case10442,apartlysubmitted
Case10442,adeclined
Case10442,wafhandelenleads
Case10442,END
Case10443,START
Case10443,asubmitted
Case10443,apartlysubmitted
Case10443,apreaccepted
Case10443,aaccepted
Case10443,oselected
Case10443,afinalized
Case10443,ocreated
Case10443,osent
Case10443,wcompleterenaanvraag
Case10443,wnabellenoffertes
Case10443,wnabellenoffertes
Case10443,osentback
Case10443,wnabellenoffertes
Case10443,odeclined
Case10443,adeclined
Case10443,wvaliderenaanvraag
Case10443,END
Case10444,START
Case10444,asubmitted
Case10444,apartlysubmitted
Case10444,apreaccepted
Case10444,aaccepted
Case10444,wcompleterenaanvraag
Case10444,afinalized
Case10444,oselected
Case10444,ocreated
Case10444,osent
Case10444,wcompleterenaanvraag
Case10444,oselected
Case10444,ocancelled
Case10444,ocreated
Case10444,osent
Case10444,wnabellenoffertes
Case10444,oselected
Case10444,ocancelled
Case10444,ocreated
Case10444,osent
Case10444,wnabellenoffertes
Case10444,wnabellenoffertes
Case10444,ocancelled
Case10444,acancelled
Case10444,wnabellenoffertes
Case10444,END
Case10445,START
Case10445,asubmitted
Case10445,apartlysubmitted
Case10445,adeclined
Case10445,END
Case10446,START
Case10446,asubmitted
Case10446,apartlysubmitted
Case10446,apreaccepted
Case10446,wafhandelenleads
Case10446,aaccepted
Case10446,oselected
Case10446,afinalized
Case10446,ocreated
Case10446,osent
Case10446,wcompleterenaanvraag
Case10446,ocancelled
Case10446,oselected
Case10446,ocreated
Case10446,osent
Case10446,wnabellenoffertes
Case10446,osentback
Case10446,wnabellenoffertes
Case10446,odeclined
Case10446,adeclined
Case10446,wvaliderenaanvraag
Case10446,END
Case10447,START
Case10447,asubmitted
Case10447,apartlysubmitted
Case10447,apreaccepted
Case10447,wafhandelenleads
Case10447,aaccepted
Case10447,afinalized
Case10447,oselected
Case10447,ocreated
Case10447,osent
Case10447,wcompleterenaanvraag
Case10447,wnabellenoffertes
Case10447,wnabellenoffertes
Case10447,osentback
Case10447,wnabellenoffertes
Case10447,aactivated
Case10447,aapproved
Case10447,aregistered
Case10447,oaccepted
Case10447,wvaliderenaanvraag
Case10447,END
Case10448,START
Case10448,asubmitted
Case10448,apartlysubmitted
Case10448,apreaccepted
Case10448,wcompleterenaanvraag
Case10448,wcompleterenaanvraag
Case10448,aaccepted
Case10448,afinalized
Case10448,oselected
Case10448,ocreated
Case10448,osent
Case10448,wcompleterenaanvraag
Case10448,ocancelled
Case10448,oselected
Case10448,ocreated
Case10448,osent
Case10448,wnabellenoffertes
Case10448,wnabellenoffertes
Case10448,osentback
Case10448,wnabellenoffertes
Case10448,wvaliderenaanvraag
Case10448,wvaliderenaanvraag
Case10448,ocancelled
Case10448,oselected
Case10448,ocreated
Case10448,osent
Case10448,wvaliderenaanvraag
Case10448,osentback
Case10448,wnabellenincompletedossiers
Case10448,oaccepted
Case10448,aapproved
Case10448,aregistered
Case10448,aactivated
Case10448,wvaliderenaanvraag
Case10448,END
Case10449,START
Case10449,asubmitted
Case10449,apartlysubmitted
Case10449,apreaccepted
Case10449,aaccepted
Case10449,afinalized
Case10449,oselected
Case10449,ocreated
Case10449,osent
Case10449,wcompleterenaanvraag
Case10449,wnabellenoffertes
Case10449,wnabellenoffertes
Case10449,osentback
Case10449,wnabellenoffertes
Case10449,wvaliderenaanvraag
Case10449,wnabellenincompletedossiers
Case10449,wnabellenincompletedossiers
Case10449,wvaliderenaanvraag
Case10449,wvaliderenaanvraag
Case10449,wnabellenincompletedossiers
Case10449,wnabellenincompletedossiers
Case10449,wvaliderenaanvraag
Case10449,wnabellenincompletedossiers
Case10449,wnabellenincompletedossiers
Case10449,END
Case1045,START
Case1045,asubmitted
Case1045,apartlysubmitted
Case1045,apreaccepted
Case1045,adeclined
Case1045,wcompleterenaanvraag
Case1045,END
Case10450,START
Case10450,asubmitted
Case10450,apartlysubmitted
Case10450,apreaccepted
Case10450,wcompleterenaanvraag
Case10450,aaccepted
Case10450,afinalized
Case10450,oselected
Case10450,ocreated
Case10450,osent
Case10450,wcompleterenaanvraag
Case10450,osentback
Case10450,wnabellenoffertes
Case10450,aactivated
Case10450,aapproved
Case10450,aregistered
Case10450,oaccepted
Case10450,wvaliderenaanvraag
Case10450,END
Case10451,START
Case10451,asubmitted
Case10451,apartlysubmitted
Case10451,apreaccepted
Case10451,aaccepted
Case10451,oselected
Case10451,afinalized
Case10451,ocreated
Case10451,osent
Case10451,wcompleterenaanvraag
Case10451,ocancelled
Case10451,oselected
Case10451,ocreated
Case10451,osent
Case10451,wnabellenoffertes
Case10451,wnabellenoffertes
Case10451,osentback
Case10451,wnabellenoffertes
Case10451,oaccepted
Case10451,aregistered
Case10451,aapproved
Case10451,aactivated
Case10451,wvaliderenaanvraag
Case10451,END
Case10452,START
Case10452,asubmitted
Case10452,apartlysubmitted
Case10452,adeclined
Case10452,END
Case10453,START
Case10453,asubmitted
Case10453,apartlysubmitted
Case10453,apreaccepted
Case10453,wafhandelenleads
Case10453,wcompleterenaanvraag
Case10453,wcompleterenaanvraag
Case10453,adeclined
Case10453,wcompleterenaanvraag
Case10453,END
Case10454,START
Case10454,asubmitted
Case10454,apartlysubmitted
Case10454,apreaccepted
Case10454,aaccepted
Case10454,afinalized
Case10454,oselected
Case10454,ocreated
Case10454,osent
Case10454,wcompleterenaanvraag
Case10454,wnabellenoffertes
Case10454,wnabellenoffertes
Case10454,osentback
Case10454,wnabellenoffertes
Case10454,wvaliderenaanvraag
Case10454,wnabellenincompletedossiers
Case10454,wnabellenincompletedossiers
Case10454,oaccepted
Case10454,aapproved
Case10454,aactivated
Case10454,aregistered
Case10454,wvaliderenaanvraag
Case10454,END
Case10455,START
Case10455,asubmitted
Case10455,apartlysubmitted
Case10455,apreaccepted
Case10455,acancelled
Case10455,wcompleterenaanvraag
Case10455,END
Case10456,START
Case10456,asubmitted
Case10456,apartlysubmitted
Case10456,apreaccepted
Case10456,wafhandelenleads
Case10456,aaccepted
Case10456,afinalized
Case10456,oselected
Case10456,ocreated
Case10456,osent
Case10456,wcompleterenaanvraag
Case10456,osentback
Case10456,wnabellenoffertes
Case10456,wvaliderenaanvraag
Case10456,wvaliderenaanvraag
Case10456,wnabellenincompletedossiers
Case10456,wnabellenincompletedossiers
Case10456,wvaliderenaanvraag
Case10456,wnabellenincompletedossiers
Case10456,wnabellenincompletedossiers
Case10456,oaccepted
Case10456,aregistered
Case10456,aapproved
Case10456,aactivated
Case10456,wvaliderenaanvraag
Case10456,END
Case10457,START
Case10457,asubmitted
Case10457,apartlysubmitted
Case10457,apreaccepted
Case10457,wcompleterenaanvraag
Case10457,wcompleterenaanvraag
Case10457,acancelled
Case10457,END
Case10458,START
Case10458,asubmitted
Case10458,apartlysubmitted
Case10458,apreaccepted
Case10458,aaccepted
Case10458,wcompleterenaanvraag
Case10458,oselected
Case10458,afinalized
Case10458,ocreated
Case10458,osent
Case10458,wcompleterenaanvraag
Case10458,wnabellenoffertes
Case10458,osentback
Case10458,wnabellenoffertes
Case10458,wvaliderenaanvraag
Case10458,wnabellenincompletedossiers
Case10458,wnabellenincompletedossiers
Case10458,aactivated
Case10458,aapproved
Case10458,aregistered
Case10458,oaccepted
Case10458,wvaliderenaanvraag
Case10458,END
Case10459,START
Case10459,asubmitted
Case10459,apartlysubmitted
Case10459,wafhandelenleads
Case10459,apreaccepted
Case10459,wafhandelenleads
Case10459,aaccepted
Case10459,afinalized
Case10459,oselected
Case10459,ocreated
Case10459,osent
Case10459,wcompleterenaanvraag
Case10459,wnabellenoffertes
Case10459,acancelled
Case10459,ocancelled
Case10459,wnabellenoffertes
Case10459,END
Case1046,START
Case1046,asubmitted
Case1046,apartlysubmitted
Case1046,adeclined
Case1046,wafhandelenleads
Case1046,END
Case10460,START
Case10460,asubmitted
Case10460,apartlysubmitted
Case10460,apreaccepted
Case10460,aaccepted
Case10460,afinalized
Case10460,oselected
Case10460,ocreated
Case10460,osent
Case10460,wcompleterenaanvraag
Case10460,wnabellenoffertes
Case10460,ocancelled
Case10460,acancelled
Case10460,wnabellenoffertes
Case10460,END
Case10461,START
Case10461,asubmitted
Case10461,apartlysubmitted
Case10461,apreaccepted
Case10461,aaccepted
Case10461,oselected
Case10461,afinalized
Case10461,ocreated
Case10461,osent
Case10461,wcompleterenaanvraag
Case10461,wnabellenoffertes
Case10461,wnabellenoffertes
Case10461,osentback
Case10461,wnabellenoffertes
Case10461,wvaliderenaanvraag
Case10461,wnabellenincompletedossiers
Case10461,wnabellenincompletedossiers
Case10461,oaccepted
Case10461,aregistered
Case10461,aapproved
Case10461,aactivated
Case10461,wvaliderenaanvraag
Case10461,END
Case10462,START
Case10462,asubmitted
Case10462,apartlysubmitted
Case10462,apreaccepted
Case10462,wafhandelenleads
Case10462,wcompleterenaanvraag
Case10462,wcompleterenaanvraag
Case10462,acancelled
Case10462,END
Case10463,START
Case10463,asubmitted
Case10463,apartlysubmitted
Case10463,apreaccepted
Case10463,wafhandelenleads
Case10463,wcompleterenaanvraag
Case10463,wcompleterenaanvraag
Case10463,acancelled
Case10463,wcompleterenaanvraag
Case10463,END
Case10464,START
Case10464,asubmitted
Case10464,apartlysubmitted
Case10464,apreaccepted
Case10464,wafhandelenleads
Case10464,aaccepted
Case10464,afinalized
Case10464,oselected
Case10464,ocreated
Case10464,osent
Case10464,wcompleterenaanvraag
Case10464,osentback
Case10464,wnabellenoffertes
Case10464,wvaliderenaanvraag
Case10464,wnabellenincompletedossiers
Case10464,wnabellenincompletedossiers
Case10464,wvaliderenaanvraag
Case10464,wnabellenincompletedossiers
Case10464,wnabellenincompletedossiers
Case10464,aactivated
Case10464,aapproved
Case10464,oaccepted
Case10464,aregistered
Case10464,wvaliderenaanvraag
Case10464,END
Case10465,START
Case10465,asubmitted
Case10465,apartlysubmitted
Case10465,adeclined
Case10465,wafhandelenleads
Case10465,END
Case10466,START
Case10466,asubmitted
Case10466,apartlysubmitted
Case10466,wafhandelenleads
Case10466,apreaccepted
Case10466,wafhandelenleads
Case10466,aaccepted
Case10466,oselected
Case10466,afinalized
Case10466,ocreated
Case10466,osent
Case10466,wcompleterenaanvraag
Case10466,acancelled
Case10466,ocancelled
Case10466,wnabellenoffertes
Case10466,END
Case10467,START
Case10467,asubmitted
Case10467,apartlysubmitted
Case10467,adeclined
Case10467,wafhandelenleads
Case10467,END
Case10468,START
Case10468,asubmitted
Case10468,apartlysubmitted
Case10468,adeclined
Case10468,END
Case10469,START
Case10469,asubmitted
Case10469,apartlysubmitted
Case10469,adeclined
Case10469,END
Case1047,START
Case1047,asubmitted
Case1047,apartlysubmitted
Case1047,apreaccepted
Case1047,wcompleterenaanvraag
Case1047,wcompleterenaanvraag
Case1047,aaccepted
Case1047,afinalized
Case1047,oselected
Case1047,ocreated
Case1047,osent
Case1047,wcompleterenaanvraag
Case1047,oselected
Case1047,ocancelled
Case1047,ocreated
Case1047,osent
Case1047,wnabellenoffertes
Case1047,wnabellenoffertes
Case1047,acancelled
Case1047,ocancelled
Case1047,wnabellenoffertes
Case1047,END
Case10470,START
Case10470,asubmitted
Case10470,apartlysubmitted
Case10470,apreaccepted
Case10470,wcompleterenaanvraag
Case10470,adeclined
Case10470,wcompleterenaanvraag
Case10470,END
Case10471,START
Case10471,asubmitted
Case10471,apartlysubmitted
Case10471,adeclined
Case10471,END
Case10472,START
Case10472,asubmitted
Case10472,apartlysubmitted
Case10472,apreaccepted
Case10472,wcompleterenaanvraag
Case10472,wcompleterenaanvraag
Case10472,aaccepted
Case10472,oselected
Case10472,afinalized
Case10472,ocreated
Case10472,osent
Case10472,wcompleterenaanvraag
Case10472,oselected
Case10472,ocancelled
Case10472,ocreated
Case10472,osent
Case10472,wnabellenoffertes
Case10472,wnabellenoffertes
Case10472,acancelled
Case10472,ocancelled
Case10472,END
Case10473,START
Case10473,asubmitted
Case10473,apartlysubmitted
Case10473,wafhandelenleads
Case10473,wafhandelenleads
Case10473,apreaccepted
Case10473,wafhandelenleads
Case10473,aaccepted
Case10473,oselected
Case10473,afinalized
Case10473,ocreated
Case10473,osent
Case10473,wcompleterenaanvraag
Case10473,ocancelled
Case10473,oselected
Case10473,ocreated
Case10473,osent
Case10473,wnabellenoffertes
Case10473,wnabellenoffertes
Case10473,ocancelled
Case10473,acancelled
Case10473,wnabellenoffertes
Case10473,END
Case10474,START
Case10474,asubmitted
Case10474,apartlysubmitted
Case10474,apreaccepted
Case10474,aaccepted
Case10474,oselected
Case10474,afinalized
Case10474,ocreated
Case10474,osent
Case10474,wcompleterenaanvraag
Case10474,wnabellenoffertes
Case10474,wnabellenoffertes
Case10474,osentback
Case10474,wnabellenoffertes
Case10474,wvaliderenaanvraag
Case10474,oaccepted
Case10474,aactivated
Case10474,aapproved
Case10474,aregistered
Case10474,wvaliderenaanvraag
Case10474,END
Case10475,START
Case10475,asubmitted
Case10475,apartlysubmitted
Case10475,apreaccepted
Case10475,wcompleterenaanvraag
Case10475,wcompleterenaanvraag
Case10475,aaccepted
Case10475,oselected
Case10475,afinalized
Case10475,ocreated
Case10475,osent
Case10475,wcompleterenaanvraag
Case10475,wnabellenoffertes
Case10475,wnabellenoffertes
Case10475,osentback
Case10475,wnabellenoffertes
Case10475,wvaliderenaanvraag
Case10475,wvaliderenaanvraag
Case10475,odeclined
Case10475,adeclined
Case10475,wvaliderenaanvraag
Case10475,END
Case10476,START
Case10476,asubmitted
Case10476,apartlysubmitted
Case10476,apreaccepted
Case10476,adeclined
Case10476,wcompleterenaanvraag
Case10476,END
Case10477,START
Case10477,asubmitted
Case10477,apartlysubmitted
Case10477,apreaccepted
Case10477,wcompleterenaanvraag
Case10477,wcompleterenaanvraag
Case10477,aaccepted
Case10477,afinalized
Case10477,oselected
Case10477,ocreated
Case10477,osent
Case10477,wcompleterenaanvraag
Case10477,wnabellenoffertes
Case10477,wnabellenoffertes
Case10477,osentback
Case10477,wnabellenoffertes
Case10477,wvaliderenaanvraag
Case10477,adeclined
Case10477,odeclined
Case10477,wvaliderenaanvraag
Case10477,END
Case10478,START
Case10478,asubmitted
Case10478,apartlysubmitted
Case10478,apreaccepted
Case10478,wcompleterenaanvraag
Case10478,wcompleterenaanvraag
Case10478,aaccepted
Case10478,oselected
Case10478,afinalized
Case10478,ocreated
Case10478,osent
Case10478,wcompleterenaanvraag
Case10478,ocancelled
Case10478,oselected
Case10478,ocreated
Case10478,osent
Case10478,wnabellenoffertes
Case10478,oselected
Case10478,ocancelled
Case10478,ocreated
Case10478,osent
Case10478,wnabellenoffertes
Case10478,wnabellenoffertes
Case10478,osentback
Case10478,wnabellenoffertes
Case10478,wvaliderenaanvraag
Case10478,wnabellenincompletedossiers
Case10478,wnabellenincompletedossiers
Case10478,wvaliderenaanvraag
Case10478,aapproved
Case10478,oaccepted
Case10478,aregistered
Case10478,aactivated
Case10478,wvaliderenaanvraag
Case10478,END
Case10479,START
Case10479,asubmitted
Case10479,apartlysubmitted
Case10479,adeclined
Case10479,wafhandelenleads
Case10479,END
Case1048,START
Case1048,asubmitted
Case1048,apartlysubmitted
Case1048,apreaccepted
Case1048,aaccepted
Case1048,oselected
Case1048,afinalized
Case1048,ocreated
Case1048,osent
Case1048,wcompleterenaanvraag
Case1048,wnabellenoffertes
Case1048,wnabellenoffertes
Case1048,osentback
Case1048,wnabellenoffertes
Case1048,aapproved
Case1048,aregistered
Case1048,oaccepted
Case1048,aactivated
Case1048,wvaliderenaanvraag
Case1048,END
Case10480,START
Case10480,asubmitted
Case10480,apartlysubmitted
Case10480,apreaccepted
Case10480,aaccepted
Case10480,oselected
Case10480,afinalized
Case10480,ocreated
Case10480,osent
Case10480,wcompleterenaanvraag
Case10480,ocancelled
Case10480,oselected
Case10480,ocreated
Case10480,osent
Case10480,wnabellenoffertes
Case10480,oselected
Case10480,ocancelled
Case10480,ocreated
Case10480,osent
Case10480,wnabellenoffertes
Case10480,ocancelled
Case10480,oselected
Case10480,ocreated
Case10480,osent
Case10480,wnabellenoffertes
Case10480,wnabellenoffertes
Case10480,osentback
Case10480,wnabellenoffertes
Case10480,wvaliderenaanvraag
Case10480,wnabellenincompletedossiers
Case10480,wnabellenincompletedossiers
Case10480,ocancelled
Case10480,oselected
Case10480,ocreated
Case10480,osent
Case10480,wnabellenincompletedossiers
Case10480,wnabellenincompletedossiers
Case10480,ocancelled
Case10480,acancelled
Case10480,wnabellenincompletedossiers
Case10480,END
Case10481,START
Case10481,asubmitted
Case10481,apartlysubmitted
Case10481,apreaccepted
Case10481,wcompleterenaanvraag
Case10481,aaccepted
Case10481,afinalized
Case10481,oselected
Case10481,ocreated
Case10481,osent
Case10481,wcompleterenaanvraag
Case10481,wnabellenoffertes
Case10481,wnabellenoffertes
Case10481,osentback
Case10481,wnabellenoffertes
Case10481,wvaliderenaanvraag
Case10481,wnabellenincompletedossiers
Case10481,wnabellenincompletedossiers
Case10481,aregistered
Case10481,aapproved
Case10481,oaccepted
Case10481,aactivated
Case10481,wvaliderenaanvraag
Case10481,END
Case10482,START
Case10482,asubmitted
Case10482,apartlysubmitted
Case10482,adeclined
Case10482,END
Case10483,START
Case10483,asubmitted
Case10483,apartlysubmitted
Case10483,apreaccepted
Case10483,aaccepted
Case10483,oselected
Case10483,afinalized
Case10483,ocreated
Case10483,osent
Case10483,wcompleterenaanvraag
Case10483,wnabellenoffertes
Case10483,wnabellenoffertes
Case10483,acancelled
Case10483,ocancelled
Case10483,wnabellenoffertes
Case10483,END
Case10484,START
Case10484,asubmitted
Case10484,apartlysubmitted
Case10484,apreaccepted
Case10484,wcompleterenaanvraag
Case10484,aaccepted
Case10484,afinalized
Case10484,oselected
Case10484,ocreated
Case10484,osent
Case10484,wcompleterenaanvraag
Case10484,acancelled
Case10484,ocancelled
Case10484,wnabellenoffertes
Case10484,END
Case10485,START
Case10485,asubmitted
Case10485,apartlysubmitted
Case10485,apreaccepted
Case10485,wcompleterenaanvraag
Case10485,wcompleterenaanvraag
Case10485,aaccepted
Case10485,afinalized
Case10485,oselected
Case10485,ocreated
Case10485,osent
Case10485,wcompleterenaanvraag
Case10485,ocancelled
Case10485,oselected
Case10485,ocreated
Case10485,osent
Case10485,wnabellenoffertes
Case10485,wnabellenoffertes
Case10485,acancelled
Case10485,ocancelled
Case10485,END
Case10486,START
Case10486,asubmitted
Case10486,apartlysubmitted
Case10486,apreaccepted
Case10486,wafhandelenleads
Case10486,wcompleterenaanvraag
Case10486,adeclined
Case10486,wcompleterenaanvraag
